re_mean,246.05754032059775
re_std,173.4893821464683
re_rel,0.705076470814194
rg_mean,nan
rg_std,nan
rg_rel,nan
c_v,2.193672798966872e-07
std_cv,2.061204186098896e-12
cv_rel,9.396133220367398e-06
